amt,is_fraud,trans_date_trans_time,distance,day_of_week,week_of_month
16.58,0,2020-05-24 12:23:32,34.13421313114336,7,5
24.09,0,2020-03-14 16:56:42,42.88440013315306,6,2
7.37,0,2020-04-03 08:35:22,88.24487209784634,5,1
40.5,0,2019-10-03 22:22:22,111.80670907968886,4,1
44.9,0,2019-10-26 02:05:37,82.6347800005833,6,4
77.87,0,2020-01-06 01:19:29,73.20857824490571,1,2
106.07,0,2020-03-13 10:01:46,89.24838057892104,5,2
69.88,0,2019-09-23 14:17:38,75.39219678106632,1,4
5.65,0,2020-03-23 20:28:06,31.652533307314282,1,4
33.41,0,2020-03-22 21:29:52,87.9266201473568,7,4
60.81,0,2019-10-01 22:56:25,79.53471522326478,2,1
78.14,0,2019-05-16 19:06:57,128.8025950018506,4,3
117.18,0,2020-04-13 06:40:22,46.62348784000156,1,3
14.59,0,2019-11-02 16:02:18,45.543946122539296,6,1
73.59,0,2019-04-01 07:12:11,112.94938024235152,1,1
88.78,0,2019-12-14 14:56:07,59.424053192621045,6,2
94.47,0,2020-06-17 19:45:10,75.03936236787898,3,3
2.94,0,2019-07-29 12:44:14,103.61069027615352,1,5
129.75,0,2019-01-03 19:37:28,116.56781781912466,4,1
3.28,0,2019-04-22 14:00:21,9.888171749116106,1,4
1.54,0,2019-05-12 21:02:50,107.83461313899028,7,3
28.77,0,2019-03-29 04:20:56,92.71393681438245,5,5
116.49,0,2020-04-20 20:07:58,43.14078884734776,1,4
7.61,0,2019-12-07 16:07:17,49.883339658518715,6,1
60.36,0,2019-04-24 03:51:53,75.85483569355091,3,4
20.33,0,2019-12-31 15:51:10,85.80466788387034,2,5
15.49,0,2020-05-25 18:28:25,62.40134094703468,1,5
33.94,0,2019-12-16 03:31:12,74.99299139518334,1,3
38.89,0,2020-01-05 22:08:17,105.57611164960252,7,2
23.86,0,2019-08-10 18:39:35,58.83691234993381,6,2
9.96,0,2020-06-08 17:18:27,101.64880994415054,1,2
30.32,0,2019-03-26 17:06:17,94.4451902395464,2,5
55.77,0,2019-03-25 06:41:41,21.719834802601167,1,5
5.9,0,2020-06-07 08:42:33,106.36201897511093,7,2
73.21,0,2019-04-20 10:41:44,30.360514867545966,6,3
29.86,0,2020-03-19 08:05:02,76.74102124794575,4,3
54.26,0,2020-02-16 11:05:58,120.88559879717035,7,4
14.77,0,2019-02-01 18:51:59,73.39518510432835,5,1
58.36,0,2019-01-19 11:21:39,70.37495487530887,6,3
25.61,0,2020-04-01 16:16:34,97.21291538632524,3,1
8.51,0,2019-06-17 02:23:44,106.26862923620645,1,4
22.53,0,2019-11-18 17:53:28,41.755982199658774,1,4
149.34,0,2019-07-19 06:37:08,75.7797033251982,5,3
47.22,0,2020-05-08 20:09:27,32.572557768117925,5,2
31.98,0,2020-05-25 22:59:29,74.81509542412147,1,5
60.43,0,2019-06-23 08:23:17,88.78793897192028,7,5
25.29,0,2019-03-05 05:11:48,101.24609052364234,2,2
6.4,0,2019-08-18 14:38:31,79.88117940048484,7,4
5.04,0,2019-09-05 09:44:38,57.210480060862906,4,1
11.77,0,2019-03-15 20:55:13,33.15312505800173,5,3
61.5,0,2019-12-27 00:53:20,100.60432459034861,5,4
93.21,0,2019-11-25 20:57:43,83.42043278281014,1,5
61.17,0,2020-05-21 15:04:02,43.99495281142692,4,4
5.94,0,2019-02-12 23:03:37,38.574621821125554,2,3
1.11,0,2020-05-26 06:44:13,54.66741290519183,2,5
38.65,0,2019-10-25 14:37:16,114.89257523978969,5,4
12.71,0,2019-12-01 08:56:51,61.603409016051486,7,1
200.46,0,2019-04-13 08:22:18,75.36548543622683,6,2
4.91,0,2019-03-05 22:21:23,58.487795535686956,2,2
109.5,0,2019-03-18 08:55:45,6.291173463989518,1,4
5.78,0,2019-05-04 12:33:35,10.65874973639228,6,1
7.06,0,2020-06-06 20:36:07,92.64824500039484,6,1
1.34,0,2019-01-13 11:42:06,98.85899422670144,7,3
70.63,0,2019-04-01 18:12:55,83.32723629511347,1,1
65.88,0,2019-11-16 23:06:00,83.92879879373405,6,3
100.95,0,2020-03-12 10:41:18,60.373136291188914,4,2
9.0,0,2019-07-17 17:34:55,69.12894839989679,3,3
2.76,0,2019-03-11 10:55:15,107.0480715426147,1,3
113.25,0,2020-04-06 04:56:28,48.3839060290218,1,2
81.67,0,2019-11-06 23:21:58,52.440236457355944,3,2
132.2,0,2019-02-17 07:36:31,74.20639218781639,7,4
45.72,0,2019-01-14 08:13:26,69.72746070947218,1,3
51.5,0,2019-05-07 15:30:16,76.94625958893454,2,2
98.0,0,2019-12-02 00:09:21,17.44763865697854,1,1
17.05,0,2019-05-03 01:00:45,38.93811441617746,5,1
15.18,0,2019-11-28 16:02:15,90.26471963648005,4,5
85.61,0,2019-08-24 17:14:37,63.98013985899291,6,4
8.53,0,2020-05-22 04:30:59,94.83692671068489,5,4
19.3,0,2020-04-28 10:18:05,110.76875323341578,2,5
2.7,0,2019-12-01 03:20:29,42.49065917139758,7,1
9.27,0,2019-03-09 17:25:33,129.66660630295368,6,2
57.33,0,2019-09-23 16:54:29,76.74368931636661,1,4
165.13,0,2019-04-10 16:34:35,77.94941218417294,3,2
82.6,0,2020-03-14 07:05:00,19.449916475900473,6,2
66.25,0,2019-06-14 19:09:31,40.041980810230555,5,3
61.34,0,2020-04-19 00:03:32,80.0736803821234,7,4
123.55,0,2019-01-31 22:47:23,53.935164649035954,4,5
75.83,0,2019-04-07 16:49:25,79.43772292658198,7,2
47.25,0,2020-06-02 16:00:27,81.51152763139476,2,1
8.12,0,2020-05-26 23:47:47,59.858540709200476,2,5
54.98,0,2020-01-11 04:35:49,9.734692221519698,6,2
5.97,0,2019-05-29 13:27:12,69.33626011324448,3,5
297.35,0,2019-10-14 12:36:54,77.37157294227703,1,3
73.93,0,2019-07-08 12:38:59,92.33584879400433,1,2
1.02,0,2020-01-26 05:35:37,74.70547427467572,7,5
32.73,0,2019-09-04 14:00:42,65.68635825085082,3,1
35.24,0,2020-03-23 00:09:54,70.55394758792431,1,4
125.19,0,2019-08-17 09:07:59,103.88541487085308,6,3
70.97,0,2019-10-31 11:24:05,12.295638727698455,4,5
19.63,0,2019-05-29 16:11:41,86.21595469255594,3,5
180.81,0,2020-03-15 14:36:03,79.98882992363959,7,3
13.02,0,2019-08-12 17:43:21,62.4201899588831,1,3
20.79,0,2019-11-23 14:18:03,108.96489975715174,6,4
157.64,0,2019-12-25 07:31:18,78.09404555643356,3,4
130.99,0,2019-03-19 07:33:47,105.33994117179708,2,4
26.56,0,2020-05-21 18:58:39,94.3841105716788,4,4
5.34,0,2020-04-16 16:22:52,92.99324339328108,4,3
2.49,0,2019-05-01 23:03:17,31.987799338945834,3,1
40.74,0,2019-12-04 08:25:59,117.45612623496562,3,1
1.94,0,2019-12-22 22:49:59,44.14914415621919,7,4
9.99,0,2020-06-15 19:12:03,53.5475909544376,1,3
50.19,0,2020-03-01 20:27:30,45.951604530554654,7,1
4.81,0,2019-05-23 19:38:20,70.85070231699156,4,4
32.18,0,2019-01-12 21:51:55,29.592820071290205,6,2
81.61,0,2019-08-11 15:01:25,33.250187952452606,7,3
59.64,0,2019-03-06 21:13:27,7.394801635076244,3,2
46.43,0,2020-03-22 01:24:27,22.809478642719178,7,4
56.51,0,2020-04-29 11:46:07,99.1760886219967,3,5
41.69,0,2020-05-18 11:22:31,44.814338871010776,1,4
3.35,0,2019-08-15 10:06:00,77.39546742183342,4,3
79.8,0,2019-05-05 18:34:16,119.17665882727803,7,2
56.21,0,2019-08-24 05:29:38,76.27873543675805,6,4
30.51,0,2019-12-24 16:39:30,114.65058945827487,2,4
47.68,0,2019-05-03 18:45:22,125.736139128425,5,1
69.31,0,2019-08-17 11:14:10,65.23224380274034,6,3
73.53,0,2019-12-06 23:18:14,66.27556542057543,5,1
112.02,0,2019-06-21 00:23:36,56.12642128272953,5,4
6.9,0,2019-11-05 14:39:39,98.93905383412569,2,2
98.45,0,2020-04-27 09:29:17,102.20832269507635,1,5
12.98,0,2020-06-09 12:38:33,77.72648621723273,2,2
36.77,0,2019-05-26 03:06:49,90.15672042618556,7,5
1.65,0,2020-06-13 11:27:30,112.27248838844265,6,2
2.75,0,2020-06-15 20:59:58,55.27309054745286,1,3
40.35,0,2019-10-07 19:19:35,105.26561075843793,1,2
1.24,0,2019-06-03 14:15:30,30.37390889808199,1,2
163.32,0,2019-12-27 06:51:48,53.39102304225677,5,4
285.96,0,2019-07-29 07:29:43,103.56947210004157,1,5
99.62,0,2020-05-07 18:28:01,113.01099364095367,4,2
1.13,0,2019-10-19 22:39:11,89.82744481665549,6,3
101.57,0,2020-02-01 07:23:33,65.45261701672474,6,1
82.53,0,2020-05-20 22:31:15,43.1730788949537,3,4
3.82,0,2020-05-04 00:23:48,112.90967055481134,1,2
73.21,0,2019-06-29 02:53:23,84.40095787318963,6,5
1.07,0,2019-06-07 04:54:13,60.75289268787444,5,2
87.05,0,2019-11-10 09:15:49,55.45012214403289,7,3
63.19,0,2019-08-25 02:49:29,93.71002393863358,7,5
4.38,0,2019-12-31 18:56:47,86.10110480447858,2,5
52.57,0,2020-05-27 21:55:23,55.73846686534288,3,5
3.16,0,2020-05-25 13:08:20,56.11688380247454,1,5
83.42,0,2020-04-10 10:04:58,56.77342192380167,5,2
73.66,0,2019-06-11 07:57:03,96.03200210254465,2,3
16.24,0,2019-01-25 19:54:55,82.76737942750995,5,4
199.96,0,2019-11-13 05:42:39,18.27889754005324,3,3
7.26,0,2019-12-20 17:33:39,41.472613032710754,5,3
5.69,0,2020-05-10 06:11:14,57.61631887961782,7,3
126.13,0,2020-05-20 04:14:40,119.8389049446111,3,4
95.09,0,2019-04-01 02:20:33,94.01317927511502,1,1
178.34,0,2020-04-27 08:34:32,70.06361714440617,1,5
2.08,0,2019-11-08 18:12:30,99.28520982976298,5,2
57.3,0,2019-08-05 11:36:08,50.627638544106205,1,2
28.39,0,2020-01-24 19:28:35,46.18793029187248,5,4
158.34,0,2019-09-08 23:13:32,112.66207313172727,7,2
42.25,0,2019-12-22 12:03:55,54.826665993145504,7,4
64.0,0,2019-09-09 10:22:21,124.82201596312885,1,2
6.27,0,2020-01-04 06:12:26,54.17192058197535,6,1
9.03,0,2019-04-17 20:34:37,96.77390179592803,3,3
9.69,0,2019-03-26 21:14:47,97.31486426542739,2,5
687.77,0,2019-11-30 17:42:42,69.17133848439217,6,5
26.9,0,2019-10-19 15:07:41,100.91867544290442,6,3
86.58,0,2020-01-13 19:14:27,84.85085846223281,1,3
37.77,0,2019-05-18 11:43:22,80.19196829367205,6,3
7.08,0,2020-04-27 12:53:00,117.65644886928145,1,5
275.51,0,2019-06-09 16:55:46,85.59864451694858,7,3
188.12,0,2019-11-11 03:22:51,24.04100952541022,1,3
35.26,0,2019-09-14 18:53:47,56.95994596444357,6,2
53.42,0,2019-08-09 09:49:35,117.74837703500354,5,2
59.28,0,2019-12-21 09:18:15,104.54160746166397,6,3
124.43,0,2019-09-10 04:25:33,43.89973561304774,2,2
496.44,0,2019-12-19 21:46:09,39.705687040242516,4,3
120.95,0,2019-08-12 13:05:57,117.26667189767558,1,3
42.73,0,2019-08-28 08:22:58,110.62504996863784,3,5
4.49,0,2019-12-09 22:26:03,74.66811079302703,1,2
14.29,0,2019-01-28 20:33:25,48.60700448943669,1,5
75.66,0,2019-10-24 09:43:41,59.395766864162326,4,4
32.35,0,2019-04-14 11:54:55,82.7586816484758,7,3
28.8,0,2019-07-13 19:20:25,77.00180797178807,6,2
61.5,0,2019-09-15 07:28:49,71.13200746086247,7,3
24.85,0,2019-10-27 13:53:16,80.53298187966709,7,5
4.78,0,2019-01-06 18:13:47,112.39830073902537,7,2
224.09,0,2019-08-27 05:03:20,23.17346499175439,2,5
9.2,0,2020-03-26 13:30:18,83.1041378573112,4,4
194.41,0,2019-07-29 04:06:13,16.371692005092328,1,5
680.97,0,2019-11-17 13:57:53,110.35765906584218,7,4
1.55,0,2019-08-30 02:06:08,28.56653962880594,5,5
2.08,0,2019-12-02 03:39:48,94.67837296813826,1,1
92.95,0,2020-03-09 06:43:35,46.984969820030315,1,2
75.34,0,2019-05-16 19:57:35,107.9987575293914,4,3
3.22,0,2019-11-07 20:05:40,34.06325668359851,4,2
61.23,0,2020-03-07 11:35:50,89.68214098571947,6,1
45.56,0,2020-06-09 02:46:48,27.898475792705277,2,2
16.76,0,2019-07-14 22:14:41,24.162035295027202,7,3
57.89,0,2019-08-05 10:35:23,114.22178930751333,1,2
37.4,0,2020-05-17 14:11:53,50.19286507260392,7,4
2.9,0,2020-03-27 04:53:47,29.81372095276048,5,4
27.69,0,2019-01-14 00:41:04,67.16769787122759,1,3
39.6,0,2019-12-12 13:39:27,120.46484045790503,4,2
2.63,0,2020-06-11 06:18:10,37.81333707003938,4,2
12.3,0,2019-06-24 02:45:29,111.31818716234692,1,5
9.99,0,2019-06-10 13:52:20,45.8957864657743,1,3
39.03,0,2019-12-12 20:19:51,42.55527928035903,4,2
86.22,0,2019-08-04 16:07:40,52.79794543523091,7,2
107.68,0,2019-12-18 15:54:16,77.73771319104537,3,3
27.05,0,2020-02-02 12:03:27,27.719554351547686,7,2
4.2,0,2020-06-02 14:42:52,62.01589270984289,2,1
189.22,0,2020-04-21 07:38:56,80.96352413449513,2,4
71.09,0,2019-05-01 21:43:59,43.28249184856676,3,1
75.86,0,2019-12-29 19:10:16,78.6870383314404,7,5
69.87,0,2019-12-23 16:42:37,95.48324185654377,1,4
6.35,0,2019-10-19 00:47:03,97.84968271036598,6,3
158.36,0,2020-02-17 14:38:44,16.213535006655846,1,4
60.69,0,2019-07-10 04:02:28,68.02976993051965,3,2
91.94,0,2019-03-24 09:33:05,90.91923475368482,7,5
5.21,0,2019-10-12 22:30:26,73.11582315750704,6,2
81.48,0,2019-05-29 13:34:04,25.993554737584258,3,5
8.66,0,2020-05-26 23:55:52,74.29634802408728,2,5
126.5,0,2019-06-27 03:09:05,136.55044310048083,4,5
4.28,0,2020-01-13 22:44:45,100.46679447117708,1,3
56.47,0,2019-02-21 07:00:46,89.20533092984947,4,4
69.27,0,2019-06-06 13:52:42,75.61598595794614,4,2
58.81,0,2019-05-20 21:13:11,29.71017909021123,1,4
76.17,0,2020-03-08 04:09:22,127.33982963170732,7,2
16.13,0,2019-04-10 21:05:11,65.66443928281996,3,2
1.16,0,2019-03-17 07:17:56,79.46353140431515,7,4
77.93,0,2019-04-20 07:37:51,110.5461275079136,6,3
5.24,0,2019-08-15 15:52:12,92.63618417446352,4,3
40.04,0,2019-03-22 14:44:12,86.27040601451051,5,4
3.48,0,2020-04-20 08:30:38,31.933196868536083,1,4
60.8,0,2019-02-02 23:05:13,69.95001112960325,6,1
137.83,0,2019-05-12 00:16:05,71.55157250461488,7,3
50.97,0,2019-03-16 10:09:08,87.34713214897353,6,3
232.49,0,2019-03-23 22:59:41,104.06292247527999,6,4
131.71,0,2019-12-29 08:52:39,18.07275382920424,7,5
82.21,0,2020-05-30 10:55:29,116.72698718676065,6,5
16.68,0,2019-06-13 17:56:48,39.116955111632485,4,3
63.54,0,2020-03-21 18:29:48,89.20619129229776,6,3
1.05,0,2020-03-02 12:12:15,86.3002694216833,1,1
70.48,0,2019-02-06 08:10:06,36.670227431420024,3,2
29.94,0,2019-03-28 04:12:37,83.95113264142041,4,5
63.69,0,2019-02-17 18:34:10,66.88783260849077,7,4
27.91,0,2019-07-18 18:24:19,113.94807948558,4,3
29.46,0,2019-03-09 17:10:44,86.15634906302301,6,2
1.97,0,2019-07-13 12:20:47,50.36298552033292,6,2
73.13,0,2019-03-07 03:49:14,132.93217314131215,4,2
36.47,0,2019-07-05 19:15:53,58.53794011453359,5,1
50.85,0,2019-06-12 10:52:09,90.33684040461351,3,3
5.95,0,2019-12-08 14:15:21,85.86595651789767,7,2
6.59,0,2019-01-21 09:56:55,61.93618132548125,1,4
76.04,0,2019-04-12 22:04:17,47.96432837501166,5,2
154.28,0,2019-12-21 10:46:08,44.88068621256789,6,3
108.83,0,2019-12-08 11:49:22,66.60138613855393,7,2
106.86,0,2019-07-10 00:34:57,29.216584839839243,3,2
8.91,0,2019-07-11 14:05:01,86.45642922063718,4,2
82.12,0,2019-09-08 15:32:15,58.04092882321132,7,2
29.11,0,2019-06-10 06:29:40,49.8452628696729,1,3
6.83,0,2019-12-16 16:27:23,50.57626348210682,1,3
61.86,0,2019-10-07 07:45:13,50.51212927620304,1,2
12.6,0,2020-06-18 22:10:10,59.6041958032644,4,3
20.81,0,2020-06-12 02:09:07,91.55105056427357,5,2
132.42,0,2019-12-15 12:21:38,112.7316709100448,7,3
137.45,0,2019-03-07 12:09:36,85.91132170563924,4,2
98.82,0,2020-02-19 07:40:40,64.36082922478352,3,4
24.13,0,2019-07-09 18:06:14,109.5929364287958,2,2
75.61,0,2020-06-20 18:46:20,113.86931707963714,6,3
183.83,0,2019-06-10 11:30:42,136.6035810790053,1,3
6.23,0,2019-10-19 22:07:15,57.14689153694026,6,3
64.49,0,2019-10-27 14:27:01,43.32027247005283,7,5
20.67,0,2020-03-03 14:11:39,32.73359615765807,2,1
64.08,0,2019-10-07 13:47:30,92.88673265525046,1,2
58.26,0,2019-10-20 11:12:12,122.07553063360683,7,4
5.33,0,2019-12-26 22:30:05,74.31789279410174,4,4
129.33,0,2020-06-17 23:56:48,78.66617312557204,3,3
50.26,0,2020-03-17 04:03:54,24.450256253659287,2,3
5.78,0,2019-11-02 19:57:00,110.15946500882549,6,1
99.17,0,2019-06-09 10:30:15,111.23491401702685,7,3
67.32,0,2019-03-28 08:44:01,42.31091619626457,4,5
69.62,0,2019-07-04 03:55:10,62.90187122328733,4,1
121.82,0,2019-04-21 09:44:49,96.63875165116102,7,4
50.66,0,2019-04-15 19:57:25,83.70414239102605,1,3
1.7,0,2019-11-18 03:00:59,35.60240040868558,1,4
172.29,0,2019-06-18 07:53:15,86.8748494186613,2,4
50.9,0,2020-02-13 16:27:46,29.17308383532752,4,3
325.77,0,2019-11-23 05:24:00,21.36705937888656,6,4
128.01,0,2019-02-03 18:10:20,96.34209290865068,7,2
3.28,0,2019-12-16 02:57:49,109.58331967833836,1,3
2.7,0,2020-02-22 20:35:19,103.060784507291,6,4
29.36,0,2019-06-16 13:13:21,23.33482309353185,7,4
152.09,0,2019-06-15 07:06:57,53.8522006184938,6,3
7.6,0,2019-01-15 13:24:31,61.99058925932862,2,3
52.31,0,2019-09-28 22:24:04,42.69425873917395,6,4
110.9,0,2020-05-05 20:13:52,41.41487953401526,2,2
51.39,0,2019-12-23 00:49:11,80.09498013934598,1,4
74.87,0,2019-12-05 11:18:12,100.28496297181172,4,1
36.07,0,2019-11-03 23:19:21,107.41427319440528,7,2
91.57,0,2020-02-19 11:16:55,122.02631235775539,3,4
34.43,0,2019-10-04 21:49:33,83.92026929132922,5,1
125.75,0,2019-08-24 02:23:17,81.4344828338525,6,4
44.91,0,2019-07-02 10:11:20,67.05437958891818,2,1
25.68,0,2019-05-19 17:48:58,25.22276267150887,7,4
47.85,0,2019-04-01 05:43:29,73.65087716731664,1,1
42.6,0,2019-08-08 18:39:23,90.44963386779473,4,2
77.61,0,2019-07-25 12:28:40,109.89159665126645,4,4
65.94,0,2019-09-09 03:32:24,63.2403207160503,1,2
71.91,0,2020-02-24 05:41:55,65.77000895688633,1,5
70.13,0,2020-01-21 19:29:07,44.77830053642181,2,4
134.33,0,2020-02-06 00:28:39,19.721357243242412,4,2
10.55,0,2020-03-20 10:20:11,89.71265282667359,5,3
70.8,0,2019-10-11 00:32:44,53.92382884144659,5,2
70.47,0,2020-02-15 03:52:27,108.65024404997455,6,3
52.35,0,2020-05-07 20:10:29,69.74521569801009,4,2
58.33,0,2019-02-02 23:35:37,41.071873131862034,6,1
3.17,0,2019-03-02 12:25:59,97.7718981315305,6,1
3.95,0,2020-04-27 12:30:18,97.88969172906337,1,5
1.2,0,2020-06-06 06:10:24,13.126719543726606,6,1
27.06,0,2019-03-07 22:01:28,117.45499731214647,4,2
7.65,0,2020-05-10 15:24:54,100.059405726455,7,3
43.34,0,2019-02-22 21:35:36,81.42803276038623,5,4
5.37,0,2019-01-02 03:55:32,81.02877538284248,3,1
8.87,0,2019-12-18 13:56:22,49.457348150455765,3,3
57.01,0,2020-06-16 06:15:22,103.83194064834834,2,3
8.37,0,2020-03-24 03:43:19,93.88741756700324,2,4
55.85,0,2019-03-15 21:49:11,104.46393500803133,5,3
6.13,0,2020-06-08 12:55:32,54.653760504428114,1,2
52.51,0,2019-04-07 10:50:02,79.84774972780865,7,2
23.44,0,2020-06-01 20:34:22,101.72514966422031,1,1
106.2,0,2019-05-08 10:45:04,106.77884911717895,3,2
15.01,0,2019-11-15 20:21:11,42.37638766094365,5,3
18.15,0,2019-07-20 00:46:33,51.16987489083731,6,3
26.41,0,2020-01-27 16:20:54,118.27420591944673,1,5
19.38,0,2019-06-25 15:17:31,114.2498595415963,2,5
10.82,0,2019-03-22 21:26:13,28.51043482375394,5,4
28.64,0,2019-12-13 13:59:31,11.288749144927072,5,2
34.39,0,2020-06-10 12:31:38,103.95668647312914,3,2
9.61,0,2019-06-23 09:07:43,48.568958106059725,7,5
64.35,0,2019-04-09 19:19:00,88.00767228685025,2,2
72.48,0,2019-09-16 03:42:58,53.76444043225828,1,3
4.13,0,2019-07-06 04:55:34,107.5688567118942,6,1
146.66,0,2019-04-28 00:17:10,19.18401538989734,7,5
65.46,0,2019-06-17 20:42:50,63.311956840309435,1,4
1.99,0,2019-07-04 02:04:35,64.93557349164064,4,1
24.62,0,2020-01-29 15:00:13,84.92517308149979,3,5
33.47,0,2019-09-22 23:42:18,78.4397212821117,7,4
72.42,0,2019-09-08 15:33:39,101.72343391571013,7,2
46.11,0,2019-02-23 00:50:30,38.97808458378627,6,4
84.72,0,2019-03-01 05:40:24,73.62948007387259,5,1
69.43,0,2019-12-16 11:47:12,61.46137776159649,1,3
21.97,0,2019-10-05 17:48:25,75.18476820130523,6,1
73.23,0,2019-04-05 23:22:15,87.79624770212713,5,1
7.08,0,2020-03-01 19:03:44,126.31242781232612,7,1
60.17,0,2020-02-28 23:50:10,94.40342209825089,5,5
41.68,0,2019-09-09 17:14:23,104.04148099174705,1,2
45.68,0,2019-12-29 00:15:02,105.77636307078444,7,5
162.64,0,2019-05-19 22:13:26,121.72348875173276,7,4
8.78,0,2019-03-24 21:20:20,23.204292065642555,7,5
16.98,0,2019-07-15 02:31:37,47.18020373115248,1,3
60.5,0,2019-10-11 05:56:24,99.9121608541136,5,2
45.79,0,2020-02-05 23:27:57,128.97543469576894,3,2
18.26,0,2019-03-07 16:35:00,69.96657628768365,4,2
70.28,0,2019-04-23 10:14:29,46.15640460854769,2,4
73.76,0,2019-07-29 02:01:47,48.63251833070623,1,5
44.84,0,2019-02-20 02:37:35,28.845400986944213,3,4
106.09,0,2019-03-16 09:27:26,99.42682439243589,6,3
59.9,0,2020-05-13 02:33:48,136.42012657935751,3,3
18.07,0,2019-12-09 05:10:25,110.6642621708606,1,2
2.14,0,2020-05-25 13:10:48,73.90692528730744,1,5
47.99,0,2019-11-30 12:06:33,18.639843081991526,6,5
73.79,0,2019-07-27 11:56:21,73.21122052966011,6,4
53.0,0,2019-10-31 10:03:21,69.10800804565672,4,5
88.84,0,2020-03-01 08:44:34,111.59405495685554,7,1
64.29,0,2020-03-09 00:50:16,7.573424482101441,1,2
41.9,0,2019-12-22 21:16:35,115.70475731520489,7,4
138.2,0,2019-10-14 05:29:48,76.26527716418293,1,3
53.45,0,2020-02-15 07:41:31,104.1740704215572,6,3
117.77,0,2019-08-19 23:55:34,11.494975492349658,1,4
67.55,0,2019-05-27 07:24:51,83.36021552176462,1,5
38.85,0,2019-08-19 13:28:02,83.42481454178335,1,4
98.11,0,2019-06-28 13:02:49,77.19715560584807,5,5
42.43,0,2019-12-09 18:23:52,15.343126424465813,1,2
94.66,0,2019-07-21 00:11:55,91.64272269944485,7,4
69.24,0,2019-03-10 19:20:26,59.32125883855983,7,3
65.35,0,2019-08-17 14:45:05,92.78491351210916,6,3
53.73,0,2019-05-10 06:11:23,26.724121929418242,5,2
4.78,0,2019-08-03 15:17:53,77.50390621658148,6,1
32.37,0,2019-01-03 14:36:55,97.41936692052082,4,1
43.03,0,2020-02-09 17:28:40,52.27064841645242,7,3
213.72,0,2020-05-11 09:28:11,123.24227332272697,1,3
1.89,0,2019-02-28 15:13:58,73.51549811245553,4,5
48.74,0,2019-10-24 08:56:27,122.392796063123,4,4
78.5,0,2019-01-17 04:21:13,77.33616776213958,4,3
92.55,0,2019-09-19 08:11:16,67.99384549137149,4,3
9.63,0,2019-03-17 13:43:05,66.40742223592443,7,4
89.96,0,2019-08-23 07:37:09,22.638504563295864,5,4
117.08,0,2019-10-26 03:08:25,83.83652131749581,6,4
5.74,0,2019-12-19 17:41:08,108.97880946148284,4,3
73.96,0,2019-04-09 22:09:23,89.90803932157644,2,2
1.03,0,2019-05-28 03:26:03,103.87456596409511,2,5
121.31,0,2019-08-01 13:20:34,98.64760998434821,4,1
190.51,0,2019-04-08 05:37:36,80.30453366270812,1,2
79.57,0,2020-04-08 06:06:53,99.21668170432675,3,2
48.55,0,2020-03-01 16:16:03,27.446424056763004,7,1
50.36,0,2019-02-04 04:32:02,88.66876924451644,1,2
201.18,0,2020-01-08 09:07:55,83.86317882102858,3,2
1618.81,0,2019-06-30 17:23:52,116.38580680928423,7,6
100.34,0,2019-05-03 19:25:54,107.97919512448655,5,1
7.17,0,2020-02-26 17:01:04,119.33020897488177,3,5
205.81,0,2019-04-29 01:42:58,79.1187802191447,1,5
4.22,0,2019-01-10 06:29:22,22.44129583504349,4,2
81.36,0,2019-08-04 17:49:25,79.45178609360018,7,2
63.6,0,2019-12-16 13:49:15,77.83035166765013,1,3
72.88,0,2019-03-24 00:58:36,73.09133475989587,7,5
8.44,0,2019-03-31 05:16:01,132.2063158611656,7,6
1.84,0,2019-08-03 21:03:22,3.658033461942557,6,1
4.49,0,2020-06-01 19:22:33,59.97965526358016,1,1
17.75,0,2019-07-18 18:01:32,21.873990153863858,4,3
160.8,0,2020-04-19 14:19:12,79.83343353747745,7,4
62.36,0,2019-08-13 20:12:27,85.98656149694938,2,3
118.03,0,2020-04-02 09:48:25,121.20745884253202,4,1
254.84,0,2019-07-04 01:13:40,74.26492551636991,4,1
79.81,0,2019-11-24 12:44:39,82.66958048299344,7,5
61.3,0,2020-05-28 11:56:42,17.879437367049345,4,5
18.83,0,2019-07-28 22:40:56,9.427193535018091,7,5
48.18,0,2019-07-14 08:35:41,72.96352538234193,7,3
35.46,0,2019-12-18 17:33:53,127.59862610585289,3,3
154.25,0,2019-10-17 19:53:58,112.00590714587585,4,3
60.43,0,2020-01-17 04:59:18,102.2393030357233,5,3
120.26,0,2019-03-18 15:18:38,92.82230477530055,1,4
81.28,0,2019-08-14 16:04:39,73.44108868248999,3,3
83.79,0,2019-03-24 01:38:37,90.90673238600756,7,5
9.05,0,2019-11-21 02:38:09,69.84799209228726,4,4
5.63,0,2019-04-20 19:26:29,88.92257719806845,6,3
134.11,0,2019-03-26 16:44:59,80.82616683839522,2,5
80.26,0,2019-08-22 18:09:19,60.11494210521344,4,4
6.43,0,2019-04-18 12:18:00,46.43399768274663,4,3
3.94,0,2020-04-18 03:03:56,58.353332837751275,6,3
62.36,0,2019-06-10 08:52:30,60.238632465874375,1,3
63.02,0,2020-06-11 06:28:42,73.44861633339674,4,2
114.69,0,2020-03-03 17:07:18,95.32802168401385,2,1
5.66,0,2019-03-30 14:12:46,118.53031885090348,6,5
44.0,0,2019-02-05 22:33:41,79.11473769168569,2,2
57.38,0,2019-12-27 19:09:54,82.40074692328922,5,4
